id,product_id,image_url
154,48,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-itskins-ballistic-r-nylon_3__1.png
155,48,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-itskins-ballistic-r-nylon_2__1.png
156,48,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-itskins-ballistic-r-nylon_1_.png
157,49,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-tgvis-space-cool-sky_1_.png
158,49,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-tgvis-space-cool-sky_2__1.png
159,49,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-tgvis-space-cool-sky_1_.png
160,50,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-tgvis-space-space-man_1_.png
161,50,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-tgvis-space-space-man_2__1.png
162,50,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-tgvis-space-space-man_3__1.png
163,50,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-14-pro-tgvis-space-space-man_1_.png
164,51,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-likgus-with-magsafe-clear_1_.png
165,51,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-likgus-with-magsafe-clear_2__1.png
166,51,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-likgus-with-magsafe-clear_1_.png
167,52,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-araree-nukin-clear_1_.png
168,52,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-araree-nukin-clear_2__1.png
169,52,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-araree-nukin-clear_1_.png
170,53,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-jcpal-dualpro-with-magsafe-clear_1_.png
171,53,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-jcpal-dualpro-with-magsafe-clear_2__1.png
172,53,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-jcpal-dualpro-with-magsafe-clear_1_.png
173,54,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-jinya-t-stand-with-magsafe-clear_1_.png
174,54,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-jinya-t-stand-with-magsafe-clear_2__1.png
175,54,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-jinya-t-stand-with-magsafe-clear_1_.png
176,55,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-max-araree-duple-clear_1_.png
177,55,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-max-araree-duple-clear_2__1.png
178,55,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-max-araree-duple-clear_1_.png
179,56,https://cdn2.cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-max-likgus-with-magsafe_1_.png
180,56,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-max-likgus-with-magsafe_2__1.png
181,56,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-max-likgus-with-magsafe_3__1.png
182,56,https://cellphones.com.vn/media/catalog/product/o/p/op-lung-iphone-15-pro-max-likgus-with-magsafe_1_.png
