product_id,image_url
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-4.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-2.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-2.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-8.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-9.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-7.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-xiaomi-17-ultra-1.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-2.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-1.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-9.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-4.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-6.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-4.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-5.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-xiaomi-17-ultra.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-3.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-3.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-10.jpg
